bug_id,project,percent_agreement,cohens_kappa,aggregated_raw,aggregated_derived,aggregated_zscore
Closure-79,Closure,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 2, 'Reproducibility': 4, 'ReasoningQuality': 3, 'TechnicalContext': 0, 'Ambiguity': 5, 'RepairReadiness': 1, 'RootCauseEvidence': 3, 'HiddenReproducibility': 1, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 5, 'hidden_s2r_present': True, 'root_cause_evidence': 3, 'impact_scope': 1}","{'Actionability': 1.2403473458920846, 'Clarity': -0.12403473458920834, 'Specificity': -0.12403473458920834, 'Reproducibility': 1.2403473458920846, 'ReasoningQuality': 0.5581563056514381, 'TechnicalContext': -1.4884168150705013, 'Ambiguity': -1.4884168150705013, 'RepairReadiness': 1.2403473458920846, 'RootCauseEvidence': 0.5581563056514381, 'HiddenReproducibility': -0.8062257748298548, 'ImpactScope': -0.8062257748298548}"
Closure-8,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 3, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5533985905294665, 'Clarity': 1.1858541225631423, 'Specificity': 1.1858541225631423, 'Reproducibility': 1.1858541225631423, 'ReasoningQuality': -0.5533985905294665, 'TechnicalContext': -1.4230249470757708, 'Ambiguity': 1.1858541225631423, 'RepairReadiness': 0.3162277660168379, 'RootCauseEvidence': -0.5533985905294665, 'HiddenReproducibility': -0.5533985905294665, 'ImpactScope': -1.4230249470757708}"
Closure-80,Closure,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 3, 'TechnicalContext': 0, 'Ambiguity': 4, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 3, 'ambiguity_count': 4, 'hidden_s2r_present': False, 'root_cause_evidence': 2, 'impact_scope': 1}","{'Actionability': 1.7230995806825713, 'Clarity': 0.14359163172354766, 'Specificity': -0.6461623427559643, 'Reproducibility': 0.9333456062030596, 'ReasoningQuality': 0.9333456062030596, 'TechnicalContext': -1.435916317235476, 'Ambiguity': -0.6461623427559643, 'RepairReadiness': 0.9333456062030596, 'RootCauseEvidence': 0.14359163172354766, 'HiddenReproducibility': -1.435916317235476, 'ImpactScope': -0.6461623427559643}"
Closure-81,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.121320343559643, 'RepairReadiness': 2.121320343559643, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Closure-82,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Closure-83,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 2, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5533985905294665, 'Clarity': 1.1858541225631423, 'Specificity': 0.3162277660168379, 'Reproducibility': 1.1858541225631423, 'ReasoningQuality': -0.5533985905294665, 'TechnicalContext': -1.4230249470757708, 'Ambiguity': 1.1858541225631423, 'RepairReadiness': 1.1858541225631423, 'RootCauseEvidence': -0.5533985905294665, 'HiddenReproducibility': -0.5533985905294665, 'ImpactScope': -1.4230249470757708}"
Closure-84,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 0, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 2, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -1.059625885652035, 'Clarity': 0.39735970711951313, 'Specificity': -1.059625885652035, 'Reproducibility': 1.1258525035052873, 'ReasoningQuality': -0.331133089266261, 'TechnicalContext': -1.059625885652035, 'Ambiguity': 1.8543452998910612, 'RepairReadiness': 1.1258525035052873, 'RootCauseEvidence': 0.39735970711951313, 'HiddenReproducibility': -0.331133089266261, 'ImpactScope': -1.059625885652035}"
Closure-85,Closure,1.0,1.0,"{'Actionability': 4, 'Clarity': 2, 'Specificity': 2, 'Reproducibility': 2, 'ReasoningQuality': 3, 'TechnicalContext': 1, 'Ambiguity': 3, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 3, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 1}","{'Actionability': 1.6583123951777, 'Clarity': 0.0, 'Specificity': 0.0, 'Reproducibility': 0.0, 'ReasoningQuality': 0.82915619758885, 'TechnicalContext': -0.82915619758885, 'Ambiguity': 0.0, 'RepairReadiness': 1.6583123951777, 'RootCauseEvidence': -0.82915619758885, 'HiddenReproducibility': -1.6583123951777, 'ImpactScope': -0.82915619758885}"
Closure-86,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.516185401208764, 'Clarity': -0.516185401208764, 'Specificity': -0.516185401208764, 'Reproducibility': -0.516185401208764, 'ReasoningQuality': -0.516185401208764, 'TechnicalContext': -0.516185401208764, 'Ambiguity': 2.63828093951146, 'RepairReadiness': 1.3764944032233704, 'RootCauseEvidence': 0.11470786693528084, 'HiddenReproducibility': -0.516185401208764, 'ImpactScope': -0.516185401208764}"
Closure-87,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -1.075174404457249, 'Clarity': 0.316227766016838, 'Specificity': -0.37947331922020555, 'Reproducibility': 1.0119288512538815, 'ReasoningQuality': -0.37947331922020555, 'TechnicalContext': -1.075174404457249, 'Ambiguity': 1.707629936490925, 'RepairReadiness': 1.707629936490925, 'RootCauseEvidence': -0.37947331922020555, 'HiddenReproducibility': -0.37947331922020555, 'ImpactScope': -1.075174404457249}"
Closure-88,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5255883312276367, 'Clarity': -0.5255883312276367, 'Specificity': -0.5255883312276367, 'Reproducibility': -0.5255883312276367, 'ReasoningQuality': -0.5255883312276367, 'TechnicalContext': -0.5255883312276367, 'Ambiguity': 2.3651474905243655, 'RepairReadiness': 1.7870003261739649, 'RootCauseEvidence': 0.052558833122763694, 'HiddenReproducibility': -0.5255883312276367, 'ImpactScope': -0.5255883312276367}"
Closure-89,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 4, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 3, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 2, 'ambiguity_count': 1, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.9525009525014287, 'Clarity': 0.44450044450066684, 'Specificity': -0.25400025400038095, 'Reproducibility': 1.8415018415027626, 'ReasoningQuality': -0.25400025400038095, 'TechnicalContext': -0.9525009525014287, 'Ambiguity': 1.8415018415027626, 'RepairReadiness': 0.44450044450066684, 'RootCauseEvidence': -0.25400025400038095, 'HiddenReproducibility': -0.9525009525014287, 'ImpactScope': -0.9525009525014287}"
Closure-9,Closure,1.0,1.0,"{'Actionability': 2, 'Clarity': 1, 'Specificity': 2, 'Reproducibility': 4, 'ReasoningQuality': 0, 'TechnicalContext': 1, 'Ambiguity': 2, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': 0.2964997266644404, 'Clarity': -0.5188745216627709, 'Specificity': 0.2964997266644404, 'Reproducibility': 1.9272482233188628, 'ReasoningQuality': -1.3342487699899823, 'TechnicalContext': -0.5188745216627709, 'Ambiguity': 1.1118739749916517, 'RepairReadiness': 1.1118739749916517, 'RootCauseEvidence': -0.5188745216627709, 'HiddenReproducibility': -0.5188745216627709, 'ImpactScope': -1.3342487699899823}"
Closure-90,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 2, 'Reproducibility': 1, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 2, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 2, 'impact_scope': 0}","{'Actionability': -0.900070320740819, 'Clarity': -0.281271975231506, 'Specificity': 0.33752637027780713, 'Reproducibility': -0.281271975231506, 'ReasoningQuality': -0.900070320740819, 'TechnicalContext': -0.900070320740819, 'Ambiguity': 2.1939214068057464, 'RepairReadiness': 1.5751230612964333, 'RootCauseEvidence': 0.33752637027780713, 'HiddenReproducibility': -0.281271975231506, 'ImpactScope': -0.900070320740819}"
Closure-91,Closure,1.0,1.0,"{'Actionability': 2, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': 0.316227766016838, 'Clarity': 0.316227766016838, 'Specificity': -0.37947331922020555, 'Reproducibility': 0.316227766016838, 'ReasoningQuality': -0.37947331922020555, 'TechnicalContext': -1.075174404457249, 'Ambiguity': 2.4033310217279684, 'RepairReadiness': 1.0119288512538815, 'RootCauseEvidence': -0.37947331922020555, 'HiddenReproducibility': -1.075174404457249, 'ImpactScope': -1.075174404457249}"
Closure-92,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 1, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 3, 'HiddenReproducibility': 1, 'ImpactScope': 1}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 3, 'impact_scope': 1}","{'Actionability': -1.1195857368787, 'Clarity': -0.4714045207910317, 'Specificity': -1.1195857368787, 'Reproducibility': 0.17677669529663687, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.1213203435596424, 'RepairReadiness': 1.4731391274719738, 'RootCauseEvidence': 0.8249579113843054, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Closure-94,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 1, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 1, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 1, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5121475197315839, 'Clarity': 0.8962581595302718, 'Specificity': -0.5121475197315839, 'Reproducibility': 0.8962581595302718, 'ReasoningQuality': -0.5121475197315839, 'TechnicalContext': -1.2163503593625118, 'Ambiguity': 1.6004609991611995, 'RepairReadiness': 1.6004609991611995, 'RootCauseEvidence': -0.5121475197315839, 'HiddenReproducibility': -0.5121475197315839, 'ImpactScope': -1.2163503593625118}"
Closure-95,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 2, 'TechnicalContext': 0, 'Ambiguity': 2, 'RepairReadiness': 3, 'RootCauseEvidence': 3, 'HiddenReproducibility': 1, 'ImpactScope': 1}","{'repair_difficulty': 2, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 3, 'impact_scope': 1}","{'Actionability': -0.7559289460184545, 'Clarity': 1.3228756555322954, 'Specificity': -0.7559289460184545, 'Reproducibility': 0.28347335475692037, 'ReasoningQuality': 0.28347335475692037, 'TechnicalContext': -1.7953312467938294, 'Ambiguity': 1.3228756555322954, 'RepairReadiness': 0.28347335475692037, 'RootCauseEvidence': 1.3228756555322954, 'HiddenReproducibility': -0.7559289460184545, 'ImpactScope': -0.7559289460184545}"
Closure-96,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 2, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 3, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 3, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.5188745216627709, 'Clarity': 1.1118739749916517, 'Specificity': 0.2964997266644404, 'Reproducibility': 1.1118739749916517, 'ReasoningQuality': -0.5188745216627709, 'TechnicalContext': -1.3342487699899823, 'Ambiguity': 0.2964997266644404, 'RepairReadiness': 1.9272482233188628, 'RootCauseEvidence': -0.5188745216627709, 'HiddenReproducibility': -0.5188745216627709, 'ImpactScope': -1.3342487699899823}"
Closure-97,Closure,1.0,1.0,"{'Actionability': 1, 'Clarity': 3, 'Specificity': 2, 'Reproducibility': 3, 'ReasoningQuality': 1, 'TechnicalContext': 1, 'Ambiguity': 2, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 2, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.6862435664967209, 'Clarity': 0.9912407071619304, 'Specificity': 0.15249857033260472, 'Reproducibility': 0.9912407071619304, 'ReasoningQuality': -0.6862435664967209, 'TechnicalContext': -0.6862435664967209, 'Ambiguity': 0.9912407071619304, 'RepairReadiness': 1.8299828439912558, 'RootCauseEvidence': -0.6862435664967209, 'HiddenReproducibility': -0.6862435664967209, 'ImpactScope': -1.5249857033260465}"
Closure-98,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 0, 'Specificity': 0, 'Reproducibility': 0, 'ReasoningQuality': 0, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 0, 'RootCauseEvidence': 0, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 5, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 0, 'impact_scope': 0}","{'Actionability': -0.4714045207910317, 'Clarity': -0.4714045207910317, 'Specificity': -0.4714045207910317, 'Reproducibility': -0.4714045207910317, 'ReasoningQuality': -0.4714045207910317, 'TechnicalContext': -0.4714045207910317, 'Ambiguity': 2.121320343559643, 'RepairReadiness': 2.121320343559643, 'RootCauseEvidence': -0.4714045207910317, 'HiddenReproducibility': -0.4714045207910317, 'ImpactScope': -0.4714045207910317}"
Closure-99,Closure,1.0,1.0,"{'Actionability': 0, 'Clarity': 2, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.9128709291752768, 'Clarity': 0.4260064336151293, 'Specificity': -0.24343224778007377, 'Reproducibility': 0.4260064336151293, 'ReasoningQuality': -0.24343224778007377, 'TechnicalContext': -0.9128709291752768, 'Ambiguity': 2.4343224778007384, 'RepairReadiness': 1.0954451150103324, 'RootCauseEvidence': -0.24343224778007377, 'HiddenReproducibility': -0.9128709291752768, 'ImpactScope': -0.9128709291752768}"
Codec-1,Codec,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 1, 'Reproducibility': 2, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 1, 'RootCauseEvidence': 1, 'HiddenReproducibility': 1, 'ImpactScope': 0}","{'repair_difficulty': 4, 'ambiguity_count': 0, 'hidden_s2r_present': True, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.933138949631687, 'Clarity': -0.2916059217599022, 'Specificity': -0.2916059217599022, 'Reproducibility': 0.3499271061118826, 'ReasoningQuality': -0.2916059217599022, 'TechnicalContext': -0.933138949631687, 'Ambiguity': 2.274526189727237, 'RepairReadiness': 1.632993161855452, 'RootCauseEvidence': -0.2916059217599022, 'HiddenReproducibility': -0.2916059217599022, 'ImpactScope': -0.933138949631687}"
Codec-10,Codec,1.0,1.0,"{'Actionability': 0, 'Clarity': 1, 'Specificity': 0, 'Reproducibility': 1, 'ReasoningQuality': 1, 'TechnicalContext': 0, 'Ambiguity': 0, 'RepairReadiness': 2, 'RootCauseEvidence': 1, 'HiddenReproducibility': 0, 'ImpactScope': 0}","{'repair_difficulty': 3, 'ambiguity_count': 0, 'hidden_s2r_present': False, 'root_cause_evidence': 1, 'impact_scope': 0}","{'Actionability': -0.7249465119962123, 'Clarity': -0.06041220933301764, 'Specificity': -0.7249465119962123, 'Reproducibility': -0.06041220933301764, 'ReasoningQuality': -0.06041220933301764, 'TechnicalContext': -0.7249465119962123, 'Ambiguity': 2.5977250013197613, 'RepairReadiness': 1.2686563959933717, 'RootCauseEvidence': -0.06041220933301764, 'HiddenReproducibility': -0.7249465119962123, 'ImpactScope': -0.7249465119962123}"
