id,title,description_length,category,confidence,reasoning
Collections-26,[COLLECTIONS-576] MultiKey subclassing has deserialization problem since COLLECTIONS-266: either declare protected readResolve() or MultiKey must be final - ASF JIRA,3529,Functional Issue,5,"The bug report describes a deserialization issue in the `MultiKey` class when subclassed, leading to incorrect hash code calculation. This is a problem with the core application logic related to object serialization and hash code generation."
Chart-5,#862 XYSeries.addOrUpdate() should add if duplicates are allowed,1352,Functional Issue,5,"The bug report describes incorrect behavior in the `addOrUpdate` method of the `XYSeries` class, which is core application logic. The provided code diff illustrates a fix to ensure duplicate X values are handled correctly when allowed, addressing a flaw in the program's intended functionality."
Time-24,#107 Incorrect date parsed when week and month used together,280,Functional Issue,5,"The bug report describes incorrect date parsing, which directly relates to the core application logic responsible for date and time manipulation. The issue stems from an unexpected parsing result, indicating a problem within the code's functionality rather than a GUI, database, or other external factor."
JacksonDatabind-41,Issue Report,823,Permission/Deprecation Issue,5,"The bug report explicitly mentions problems with deprecated methods (`TypeFactory.constructType(type, ctxt)`), indicating an issue related to the presence and handling of deprecated APIs. The core problem is that the deprecated method is not handling null context correctly."
Closure-171,Issue Report,20,Functional Issue,1,"Since there's no description, it's most likely a bug affecting the application's core functionality. Without more details, it's impossible to determine the exact cause with high confidence."
Math-73,[MATH-343] Brent solver doesn't throw IllegalArgumentException when initial guess has the wrong sign - ASF JIRA,1162,Functional Issue,5,The bug report describes a discrepancy between the documented behavior of the Brent solver (throwing an IllegalArgumentException) and its actual behavior (not throwing the exception). This indicates a problem with the core application logic of the solver.
Lang-31,[LANG-607] StringUtils methods do not handle Unicode 2.0+ supplementary characters correctly. - ASF JIRA,3050,Functional Issue,5,"The bug report describes incorrect behavior in the `StringUtils.containsAny` method, specifically its failure to correctly handle Unicode supplementary characters. This indicates a flaw in the core application logic responsible for string manipulation."
JacksonCore-1,Issue Report,1462,Functional Issue,5,"The bug report describes a NullPointerException and suggests an unexpected behavior (NPE instead of NumberFormatException) when parsing NaN values as BigDecimal, indicating a problem with the core application logic. The stack trace also points to internal methods involved in parsing and converting values."
Closure-74,Issue Report,20,Functional Issue,1,"Since there is no description, it's impossible to know what the bug is. However, a generic ""Issue Report"" title suggests it's probably a problem with the core logic and therefore a functional issue, albeit with very low confidence due to the complete lack of information."
JacksonDatabind-6,Issue Report,814,Functional Issue,5,"The bug report describes the jackson-databind library failing to parse valid ISO-8601 date formats, which is a problem with the core application logic related to data parsing. This results in unexpected behavior and incorrect data handling."
Mockito-17,Code,20,Functional Issue,1,"With no description, it's hard to determine the exact nature, but 'Code' as a title suggests an issue with the application's core logic itself rather than a GUI or configuration problem. I chose functional issue as the broadest category with the lowest confidence."
Closure-23,Issue Report,20,Functional Issue,1,"The bug report lacks a description, making it difficult to categorize. Given the lack of information, 'Functional Issue' is a possible default assumption as it relates to core logic, but the confidence is very low due to the absence of details."
JacksonDatabind-82,Issue Report,1764,Functional Issue,5,"The bug report describes unexpected behavior with the `JsonIgnoreProperties` annotation in Jackson. The setter for the `password` field is not being called despite `allowSetters` being set to true, indicating a problem in the core logic of how Jackson handles this annotation."
Math-5,[MATH-934] Complex.ZERO.reciprocal() returns NaN but should return INF. - ASF JIRA,1399,Functional Issue,5,"The bug report describes an incorrect return value from the `reciprocal()` method of the `Complex` class, indicating a problem with the core mathematical logic of the application. This falls squarely under functional issues as it deviates from the expected mathematical result."
